,Original Stats,Predicted
7391,380000.0,526830.3938053098
7392,611000.0,651350.3397683398
7393,1260000.0,948125.0
7394,931999.0,931999.0
7399,1257000.0,1362333.3333333333
7400,1562000.0,1520666.6666666667
7402,1740000.0,1882500.0
7403,315000.0,526830.3938053098
7407,1335000.0,1463800.0
7410,1415000.0,1395000.0
7412,720000.0,640575.0
7413,380000.0,536048.8505747126
7415,501000.0,773139.3939393939
7417,722000.0,819703.947368421
7418,746000.0,1070533.3333333333
7420,455000.0,773139.3939393939
7421,600000.0,969519.2307692308
7422,575000.0,773139.3939393939
7423,566000.0,695538.4615384615
7424,1250000.0,917126.5258215963
7425,393000.0,526830.3938053098
7427,595000.0,526830.3938053098
7428,2200000.0,2013571.4285714286
7430,1908000.0,1817647.0588235294
7432,1300000.0,961850.0
7433,470000.0,526830.3938053098
7434,1740000.0,1724000.0
7435,1700000.0,1304593.373493976
7436,1100000.0,506764.70588235295
7442,2150000.0,1304593.373493976
7445,1190000.0,1046096.9538461538
7450,916000.0,717969.4968553459
7452,910000.0,717969.4968553459
7455,480000.0,526830.3938053098
7459,852000.0,552799.1733333333
7462,405000.0,383329.0268456376
7463,2100000.0,2400000.0
7464,1435000.0,1242222.2222222222
7465,1020000.0,1046096.9538461538
7468,2250000.0,2417200.0
7469,900000.0,1286500.0
7475,1495000.0,1069891.3043478262
7477,822000.0,526830.3938053098
7479,890000.0,917126.5258215963
7480,765000.0,683070.3703703703
7483,1300000.0,1535000.0
7485,760000.0,717969.4968553459
7487,1900000.0,1069891.3043478262
7490,700000.0,800939.3939393939
7491,1890000.0,1580043.4782608696
7495,1725000.0,1494366.6666666667
7497,894000.0,1034750.0
7506,1375000.0,1385000.0
7514,725000.0,526830.3938053098
7515,1515000.0,1580043.4782608696
7516,986000.0,800939.3939393939
7522,1225000.0,917126.5258215963
7526,810000.0,800939.3939393939
7528,535000.0,552799.1733333333
7532,1292000.0,1324166.6666666667
7534,959000.0,979780.487804878
7537,780000.0,536048.8505747126
7540,1760000.0,1385000.0
7544,2080000.0,1709200.0
7545,610000.0,776227.2727272727
7547,760000.0,862883.3333333334
7549,441700.0,963414.0
7550,1000000.0,1446600.0
7552,2575000.0,1544387.0967741935
7553,2900000.0,2900000.0
7556,2225000.0,1172869.3181818181
7557,975000.0,1046096.9538461538
7558,4225000.0,4062500.0
7559,2100000.0,2227500.0
7562,520000.0,552799.1733333333
7563,2000000.0,1840000.0
7569,1990000.0,1390000.0
7570,3025000.0,2922500.0
7572,1221000.0,1172869.3181818181
7576,2140000.0,1422702.380952381
7580,1635000.0,1635000.0
7587,1700000.0,1070533.3333333333
7588,1900000.0,1779352.9411764706
7589,972000.0,977451.6129032258
7590,1652000.0,1242222.2222222222
7591,735000.0,639414.6776859504
7592,1210000.0,1304593.373493976
7594,528000.0,383329.0268456376
7595,1115000.0,1049492.4528301887
7597,320000.0,651350.3397683398
7599,1260000.0,1390000.0
7600,1210000.0,754136.3636363636
7604,1385000.0,1552600.0
7605,981000.0,977451.6129032258
7606,418000.0,383329.0268456376
7607,585000.0,651350.3397683398
7608,1900000.0,1286500.0
7613,884000.0,1046096.9538461538
7615,480000.0,651350.3397683398
7619,1310000.0,1156687.5
7620,1283000.0,1046096.9538461538
7622,1015000.0,1046096.9538461538
7627,435000.0,526830.3938053098
7631,835000.0,639414.6776859504
7632,1500000.0,1023428.5714285715
7633,407500.0,552799.1733333333
7635,825000.0,862883.3333333334
7636,645000.0,961850.0
7639,1220000.0,1049492.4528301887
7641,1100000.0,1390000.0
7643,670000.0,649775.0
7644,640000.0,651350.3397683398
7646,545000.0,526830.3938053098
7647,1205000.0,1509950.0
7648,860000.0,773139.3939393939
7649,599900.0,639414.6776859504
7651,910000.0,918884.6153846154
7652,1100000.0,1040681.8181818182
7653,1730000.0,1730000.0
7658,1591000.0,1552600.0
7661,975000.0,917126.5258215963
7665,1815000.0,651350.3397683398
7666,1590000.0,1422250.0
7668,1601000.0,1773288.4615384615
7669,1225000.0,930750.0
7670,1930000.0,1789833.3333333333
7672,2216000.0,2209522.727272727
7673,2110000.0,1156687.5
7677,1900000.0,1069891.3043478262
7678,1620000.0,1462666.6666666667
7679,3550000.0,2360848.484848485
7683,1905000.0,1732454.5454545454
7685,2990000.0,2990000.0
7688,835000.0,773139.3939393939
7692,8000000.0,7825000.0
7695,3450000.0,3450000.0
7703,635000.0,526830.3938053098
7706,305000.0,383329.0268456376
7708,1200000.0,1262966.6666666667
7709,945000.0,687357.1428571428
7712,1667000.0,1767425.9259259258
7713,330000.0,383329.0268456376
7714,577000.0,773139.3939393939
7716,305000.0,383329.0268456376
7722,742500.0,666440.1149425288
7725,630000.0,526830.3938053098
7726,1350000.0,1362333.3333333333
7728,490000.0,526830.3938053098
7729,701000.0,1018370.0
7730,905000.0,800939.3939393939
7731,988000.0,917126.5258215963
7732,820000.0,917126.5258215963
7734,1500000.0,1304593.373493976
7735,641000.0,526830.3938053098
7736,1250000.0,1046096.9538461538
7737,1652500.0,1304593.373493976
7740,465000.0,383329.0268456376
7745,495000.0,651350.3397683398
7746,930000.0,1046096.9538461538
7747,781000.0,526830.3938053098
7749,677776.0,639414.6776859504
7751,680000.0,1010178.5714285715
7754,824000.0,773139.3939393939
7759,1500000.0,1620833.3333333333
7761,1005000.0,1441275.0
7762,901000.0,942907.9210526316
7763,990000.0,1049492.4528301887
7764,1455000.0,1175000.0
7765,1250000.0,1544387.0967741935
7767,1790000.0,1882500.0
7768,650000.0,651350.3397683398
7769,720000.0,1162750.0
7770,720000.0,1162750.0
7776,535000.0,526830.3938053098
7778,945000.0,779777.7777777778
7782,888000.0,1046096.9538461538
7783,1000000.0,917126.5258215963
7784,1350000.0,1304593.373493976
7787,1300000.0,1422702.380952381
7788,1400000.0,1043030.612244898
7790,1100000.0,1494366.6666666667
7794,1355000.0,1196233.3333333333
7808,1652000.0,1743142.857142857
7809,1131000.0,1304593.373493976
7812,310000.0,383329.0268456376
7819,700000.0,649775.0
7821,610000.0,526830.3938053098
7822,960000.0,963414.0
7824,426500.0,383329.0268456376
7825,676000.0,526830.3938053098
7826,1500000.0,1242222.2222222222
7828,660000.0,717969.4968553459
7829,741000.0,717969.4968553459
7831,532000.0,683070.3703703703
7835,1000000.0,1196233.3333333333
7840,328000.0,526830.3938053098
7841,543500.0,961850.0
7843,330000.0,383329.0268456376
7844,846000.0,1046096.9538461538
7850,1055000.0,1046096.9538461538
7853,1250000.0,917126.5258215963
7854,953000.0,1046096.9538461538
7855,603000.0,769382.5757575758
7856,940000.0,1049492.4528301887
7857,1550000.0,1950000.0
7858,500000.0,526830.3938053098
7859,450000.0,526830.3938053098
7860,390000.0,651350.3397683398
7862,1085000.0,773139.3939393939
7863,1060000.0,1046096.9538461538
7864,917000.0,1304593.373493976
7867,885000.0,1046096.9538461538
7868,485000.0,666440.1149425288
7869,760000.0,649775.0
7872,871000.0,1304593.373493976
7876,882000.0,1046096.9538461538
7877,895000.0,1049492.4528301887
7878,260000.0,383329.0268456376
7880,1452000.0,1172869.3181818181
7882,1800000.0,1049757.5757575757
7883,1253000.0,1172869.3181818181
7886,1760000.0,1580043.4782608696
7889,3310000.0,3755000.0
7890,1601000.0,1242222.2222222222
7892,910000.0,651350.3397683398
7897,780000.0,1049757.5757575757
7898,420000.0,666440.1149425288
7899,895000.0,979202.8301886793
7900,885000.0,687357.1428571428
7901,597500.0,979202.8301886793
7903,822000.0,1049757.5757575757
7908,645000.0,918884.6153846154
7909,595000.0,649775.0
7911,1050000.0,1066428.5714285714
7913,705000.0,819703.947368421
7914,590000.0,917126.5258215963
7915,680000.0,621750.0
7916,935000.0,819703.947368421
7919,740000.0,717969.4968553459
7927,837000.0,782046.6666666666
7928,2500000.0,2744166.6666666665
7931,860000.0,651350.3397683398
7934,1700000.0,1304593.373493976
7935,440000.0,383329.0268456376
7937,535000.0,383329.0268456376
7938,635000.0,552799.1733333333
7939,317500.0,383329.0268456376
7941,360000.0,383329.0268456376
7943,1800000.0,1046096.9538461538
7944,275000.0,383329.0268456376
7946,1525000.0,1304593.373493976
7951,560000.0,526830.3938053098
7955,1264000.0,917126.5258215963
7960,3600000.0,3600000.0
7964,1405000.0,1172869.3181818181
7968,555000.0,639414.6776859504
7973,1271000.0,917126.5258215963
7976,665000.0,651350.3397683398
7977,575000.0,773139.3939393939
7978,706000.0,969000.0
7984,657000.0,800939.3939393939
7985,630000.0,977451.6129032258
7988,650000.0,776227.2727272727
7989,855000.0,819703.947368421
7990,613000.0,651350.3397683398
7991,640000.0,800939.3939393939
7997,1340000.0,1355000.0
8002,1410000.0,1452062.5
8004,1650000.0,1767425.9259259258
8008,1851000.0,979780.487804878
8012,2325000.0,2487500.0
8013,2400000.0,2400000.0
8015,646000.0,1043030.612244898
8017,843000.0,695538.4615384615
8018,835000.0,888181.8181818182
8019,635000.0,850636.3636363636
8021,745000.0,612932.2033898305
8022,941000.0,819703.947368421
8028,3800000.0,3745000.0
8030,752000.0,1172869.3181818181
8031,690000.0,1304593.373493976
8033,2600000.0,2600000.0
8034,4515000.0,3514400.0
8036,820000.0,651350.3397683398
8041,835000.0,917126.5258215963
8043,590000.0,552799.1733333333
8044,1402000.0,1341684.2105263157
8046,1190000.0,1049492.4528301887
8047,1205000.0,942907.9210526316
8048,860000.0,1023428.5714285715
8054,472500.0,651350.3397683398
8055,675000.0,838500.0
8056,405000.0,666440.1149425288
8058,930000.0,979202.8301886793
8059,365000.0,383329.0268456376
8062,2250000.0,917126.5258215963
8064,2250000.0,1946500.0
8065,3200000.0,2360848.484848485
8069,2020000.0,1948785.7142857143
8070,1211000.0,651350.3397683398
8071,1380000.0,1815000.0
8072,1715157.0,1321089.0
8074,1220000.0,1351250.0
8077,1620000.0,1779352.9411764706
8078,1190000.0,1286500.0
8080,1850000.0,2102500.0
8081,333000.0,383329.0268456376
8082,452000.0,526830.3938053098
8084,275000.0,383329.0268456376
8085,683000.0,666440.1149425288
8086,640000.0,526830.3938053098
8088,2100000.0,1724000.0
8094,439000.0,526830.3938053098
8095,1040000.0,1046096.9538461538
8096,1670000.0,1948785.7142857143
8097,1940000.0,1743142.857142857
8098,560000.0,666440.1149425288
8100,1515000.0,1333333.3333333333
8103,2300000.0,1767425.9259259258
8106,970000.0,1046096.9538461538
8107,1070000.0,773139.3939393939
8108,542000.0,782046.6666666666
8109,1240000.0,1488727.2727272727
8110,955000.0,1620833.3333333333
8112,1656000.0,1773288.4615384615
8115,582000.0,745042.6923076923
8117,1255000.0,979202.8301886793
8120,535000.0,526830.3938053098
8121,586000.0,666440.1149425288
8123,1230000.0,1302803.3846153845
8124,1560000.0,1452062.5
8132,975000.0,917126.5258215963
8133,1820000.0,1340000.0
8134,900000.0,1162750.0
8137,956000.0,832279.7234042553
8140,1650000.0,1233000.0
8141,2337000.0,2214600.0
8144,1075000.0,800939.3939393939
8149,810000.0,885400.0
8153,510000.0,536048.8505747126
8154,325000.0,383329.0268456376
8155,800000.0,838500.0
8157,500000.0,687357.1428571428
8160,680000.0,666440.1149425288
8163,1300000.0,1049492.4528301887
8164,995000.0,639414.6776859504
8165,1750000.0,1616272.7272727273
8173,1050000.0,1046096.9538461538
8176,1235000.0,717969.4968553459
8177,600000.0,536048.8505747126
8179,601000.0,773139.3939393939
8180,755000.0,963414.0
8186,648000.0,773139.3939393939
8188,1615000.0,1463800.0
8189,655000.0,773139.3939393939
8190,1351000.0,1580043.4782608696
8194,1600000.0,1580043.4782608696
8195,1840000.0,2214600.0
8197,2250000.0,2209522.727272727
8198,437500.0,526830.3938053098
8199,960000.0,1172869.3181818181
8201,1425000.0,1292200.0
8205,2790000.0,2702500.0
8206,755000.0,885400.0
8208,999000.0,1046096.9538461538
8210,800000.0,759500.0
8212,770000.0,722500.0
8214,585000.0,773139.3939393939
8216,708000.0,800939.3939393939
8220,427500.0,651350.3397683398
8221,560000.0,683070.3703703703
8223,520000.0,526830.3938053098
8226,958000.0,1143000.0
8228,1400000.0,1390000.0
8229,520000.0,536048.8505747126
8231,801000.0,666440.1149425288
8232,2400000.0,2153333.3333333335
8233,575000.0,536048.8505747126
8238,2700000.0,2657000.0
8240,600000.0,526830.3938053098
8241,1030000.0,745042.6923076923
8245,645000.0,779777.7777777778
8246,550000.0,526830.3938053098
8249,630000.0,526830.3938053098
8250,685000.0,552799.1733333333
8252,860000.0,653109.0909090909
8257,1190000.0,1262966.6666666667
8260,1121000.0,1709200.0
8263,917500.0,979780.487804878
8265,800000.0,1234066.6666666667
8266,1075000.0,1156687.5
8270,1000000.0,979202.8301886793
8274,910000.0,979202.8301886793
8280,690000.0,717969.4968553459
8282,1100000.0,1034750.0
8285,385000.0,383329.0268456376
8292,595000.0,717969.4968553459
8295,905000.0,1076285.7142857143
8296,845000.0,1251916.6666666667
8297,815000.0,917126.5258215963
8298,770000.0,770000.0
8300,610000.0,773139.3939393939
8302,861500.0,1046096.9538461538
8303,801000.0,979202.8301886793
8306,490000.0,536048.8505747126
8307,605000.0,800939.3939393939
8308,652000.0,856044.4444444445
8313,375000.0,651350.3397683398
8318,505000.0,651350.3397683398
8321,950000.0,536048.8505747126
8322,1226000.0,651350.3397683398
8324,1214000.0,1304593.373493976
8326,790000.0,773139.3939393939
8329,1090000.0,782046.6666666666
8330,1785000.0,1447000.0
8331,560000.0,536048.8505747126
8333,1050000.0,1046096.9538461538
8336,1052000.0,649775.0
8337,3000000.0,3000000.0
8338,1330000.0,1304593.373493976
8341,911000.0,653109.0909090909
8346,615000.0,651350.3397683398
8348,665000.0,1046096.9538461538
8353,2240000.0,2093625.0
8355,460000.0,383329.0268456376
8356,650000.0,1046096.9538461538
8357,1100000.0,651350.3397683398
8358,1820000.0,1304593.373493976
8361,680000.0,917126.5258215963
8363,710000.0,917126.5258215963
8369,1214000.0,1046096.9538461538
8370,485000.0,552799.1733333333
8375,1710000.0,1850857.142857143
8380,792500.0,526830.3938053098
8381,390500.0,383329.0268456376
8387,610500.0,782046.6666666666
8389,1120000.0,1046096.9538461538
8390,1077000.0,1046096.9538461538
8391,1301000.0,1046096.9538461538
8392,1440000.0,1046096.9538461538
8395,1000000.0,1049492.4528301887
8397,1190000.0,800939.3939393939
8399,482000.0,526830.3938053098
8401,810000.0,832279.7234042553
8402,1021000.0,1077000.0
8404,910000.0,832279.7234042553
8408,940000.0,1341684.2105263157
8409,726000.0,832279.7234042553
8412,990000.0,930750.0
8416,710000.0,800939.3939393939
8417,840000.0,1242222.2222222222
8423,775000.0,894266.6
8424,490000.0,717969.4968553459
8425,716000.0,612932.2033898305
8427,515000.0,754136.3636363636
8428,530000.0,717969.4968553459
8429,685000.0,832279.7234042553
8431,521000.0,961850.0
8432,571000.0,985714.2857142857
8435,825000.0,639414.6776859504
8436,1525000.0,917126.5258215963
8437,1260000.0,1046096.9538461538
8438,2360000.0,2209522.727272727
8439,1250000.0,782046.6666666666
8441,1600000.0,1641000.0
8443,2370000.0,3097083.3333333335
8456,1195000.0,1242222.2222222222
8457,716000.0,526830.3938053098
8462,998000.0,977451.6129032258
8463,600000.0,526830.3938053098
8464,1346000.0,1048562.5
8466,1275000.0,800939.3939393939
8470,880000.0,773139.3939393939
8471,960000.0,856044.4444444445
8472,1260000.0,1046096.9538461538
8473,1100000.0,1046096.9538461538
8477,1155000.0,1422702.380952381
8479,826000.0,832279.7234042553
8482,761000.0,930750.0
8484,932500.0,1324166.6666666667
8486,1435000.0,1463800.0
8487,470000.0,526830.3938053098
8488,502000.0,536048.8505747126
8489,580000.0,1049492.4528301887
8493,970000.0,1452062.5
8494,1325000.0,1463800.0
8497,266000.0,552799.1733333333
8499,888000.0,1046096.9538461538
8502,935000.0,1049492.4528301887
8505,2165000.0,1620833.3333333333
8506,1245000.0,1172869.3181818181
8507,2075000.0,1906500.0
8508,543000.0,526830.3938053098
8509,1150000.0,1304593.373493976
8512,2040000.0,1006500.0
8514,465000.0,526830.3938053098
8516,550000.0,639414.6776859504
8518,1200000.0,1286500.0
8523,990000.0,1049492.4528301887
8528,2035000.0,2061666.6666666667
8529,935000.0,773139.3939393939
8530,892000.0,1023428.5714285715
8531,985500.0,942907.9210526316
8532,650000.0,856044.4444444445
8534,397000.0,526830.3938053098
8537,650000.0,639414.6776859504
8539,750000.0,963414.0
8541,970000.0,1362333.3333333333
8542,1256000.0,1046096.9538461538
8543,1120000.0,850636.3636363636
8544,1425000.0,1355687.5
8545,872500.0,1049492.4528301887
8546,1455000.0,1156687.5
8547,331000.0,383329.0268456376
8548,950000.0,917126.5258215963
8549,1000000.0,1304593.373493976
8550,870000.0,666440.1149425288
8551,1050000.0,1046096.9538461538
8552,1242000.0,1046096.9538461538
8553,1165000.0,1262500.0
8555,720000.0,917126.5258215963
8557,510000.0,717969.4968553459
8558,480000.0,536048.8505747126
8559,800000.0,881750.0
8560,420000.0,651350.3397683398
8562,580000.0,917126.5258215963
8563,200000.0,383329.0268456376
8565,600000.0,773139.3939393939
8567,1480000.0,1089500.0
8574,2220000.0,2220000.0
8580,1680000.0,1355687.5
8581,1005000.0,1069891.3043478262
8583,960000.0,769382.5757575758
8584,995000.0,782046.6666666666
8585,490000.0,383329.0268456376
8587,1750000.0,1816666.6666666667
8593,850000.0,1172869.3181818181
8594,740000.0,526830.3938053098
8597,632500.0,526830.3938053098
8599,1260000.0,1069891.3043478262
8602,360000.0,383329.0268456376
8605,1520000.0,1688416.6666666667
8607,800000.0,856044.4444444445
8608,500000.0,526830.3938053098
8609,490000.0,383329.0268456376
8610,1291000.0,1452062.5
8613,1100000.0,782046.6666666666
8614,1350000.0,745042.6923076923
8616,1350000.0,1046096.9538461538
8622,680000.0,683070.3703703703
8624,990000.0,890647.0588235294
8625,970000.0,948125.0
8626,485000.0,819703.947368421
8629,773000.0,888181.8181818182
8631,425000.0,383329.0268456376
8632,535000.0,666440.1149425288
8633,500000.0,526830.3938053098
8634,525000.0,526830.3938053098
8636,917500.0,773139.3939393939
8641,902500.0,649775.0
8649,1300000.0,1046096.9538461538
8652,2250000.0,1837157.894736842
8655,742500.0,651350.3397683398
8656,860000.0,717969.4968553459
8657,2161000.0,2093625.0
8658,1485000.0,773139.3939393939
8659,940000.0,1046096.9538461538
8660,770000.0,717969.4968553459
8662,1410000.0,1324166.6666666667
8664,1042500.0,979202.8301886793
8671,595000.0,526830.3938053098
8672,580000.0,526830.3938053098
8673,580000.0,526830.3938053098
8675,380000.0,383329.0268456376
8676,1100000.0,1304593.373493976
8677,660000.0,649775.0
8680,655000.0,552799.1733333333
8681,840000.0,730000.0
8682,1010000.0,1147250.0
8688,1320000.0,977451.6129032258
8692,670000.0,917126.5258215963
8693,1070000.0,917126.5258215963
8694,1575000.0,1946500.0
8696,720000.0,917126.5258215963
8697,1045000.0,695538.4615384615
8698,585000.0,526830.3938053098
8700,854000.0,1046096.9538461538
8702,350000.0,383329.0268456376
8704,1060000.0,948318.1818181818
8706,450000.0,526830.3938053098
8711,488000.0,773139.3939393939
8713,1013000.0,666440.1149425288
